Date,Primary Type,Location Description,Arrest,Year,Month
2016-04-12,Vandalism,Home,False,2016,4
2018-09-21,Theft,Home,True,2018,9
2015-08-01,Fraud,Gas Station,False,2015,8
2019-10-17,Drug Possession,School,False,2019,10
2023-04-16,Homicide,Bar,False,2023,4
2019-12-19,Theft,Gas Station,False,2019,12
2018-09-01,Burglary,Street,True,2018,9
2019-11-30,Burglary,Highway,False,2019,11
2023-05-21,Drug Possession,School,False,2023,5
2020-03-05,Arson,Bank,True,2020,3
2017-04-15,Homicide,Bank,True,2017,4
2020-04-09,Arson,Park,True,2020,4
2023-02-20,Vandalism,Highway,False,2023,2
2016-12-28,Burglary,Home,False,2016,12
2018-11-04,Theft,Bank,False,2018,11
2017-10-22,Theft,Bank,False,2017,10
2020-06-17,Drug Possession,Mall,False,2020,6
2017-04-23,Drug Possession,Highway,False,2017,4
2016-04-24,Fraud,Mall,False,2016,4
2021-02-16,Assault,Bank,False,2021,2
2019-12-19,Vandalism,Bar,True,2019,12
2017-05-26,Drug Possession,Street,False,2017,5
2022-08-01,Vandalism,Mall,False,2022,8
2023-06-25,Burglary,Apartment,True,2023,6
2021-12-14,Arson,School,False,2021,12
2020-02-10,Burglary,Apartment,False,2020,2
2018-02-08,Assault,Highway,True,2018,2
2020-10-28,Fraud,Apartment,True,2020,10
2021-01-04,Theft,Bar,False,2021,1
2020-10-27,Fraud,Street,False,2020,10
2020-11-25,Robbery,Bar,False,2020,11
2019-02-10,Assault,Gas Station,True,2019,2
2015-04-03,Fraud,Highway,False,2015,4
2017-05-12,Theft,Bar,False,2017,5
2021-05-17,Arson,Street,False,2021,5
2023-08-03,Assault,Apartment,True,2023,8
2020-05-05,Theft,School,True,2020,5
2019-07-02,Drug Possession,Street,True,2019,7
2015-03-25,Burglary,Park,False,2015,3
2022-04-15,Assault,Home,True,2022,4
2021-02-25,Burglary,Apartment,False,2021,2
2016-09-02,Drug Possession,School,True,2016,9
2023-05-20,Drug Possession,Apartment,False,2023,5
2024-12-11,Burglary,School,False,2024,12
2023-03-17,Burglary,Street,False,2023,3
2018-12-15,Theft,School,False,2018,12
2019-02-28,Vandalism,Bank,False,2019,2
2017-11-05,Vandalism,Bar,True,2017,11
2023-05-14,Arson,Gas Station,True,2023,5
2017-11-15,Fraud,Home,False,2017,11
2016-09-02,Burglary,Highway,False,2016,9
2015-11-06,Burglary,Apartment,False,2015,11
2016-03-28,Assault,Bar,False,2016,3
2024-08-12,Theft,Bank,True,2024,8
2024-07-07,Fraud,School,False,2024,7
2023-02-06,Robbery,Bank,True,2023,2
2016-11-22,Homicide,Apartment,True,2016,11
2021-12-03,Homicide,Home,False,2021,12
2024-12-29,Fraud,Mall,False,2024,12
2020-02-04,Theft,Highway,False,2020,2
2018-10-21,Fraud,Mall,False,2018,10
2021-01-15,Arson,Bar,True,2021,1
2019-04-30,Drug Possession,Bar,False,2019,4
2019-07-14,Arson,Bank,False,2019,7
2022-07-30,Theft,Gas Station,False,2022,7
2018-04-12,Vandalism,Gas Station,True,2018,4
2017-10-24,Vandalism,Home,False,2017,10
2021-05-30,Robbery,School,False,2021,5
2022-07-11,Drug Possession,Bar,False,2022,7
2016-10-22,Theft,Highway,True,2016,10
2016-05-12,Robbery,Gas Station,False,2016,5
2022-11-26,Homicide,Highway,False,2022,11
2019-08-06,Vandalism,Highway,False,2019,8
2019-04-08,Burglary,Bar,False,2019,4
2016-02-07,Burglary,Apartment,True,2016,2
2018-03-02,Fraud,Street,False,2018,3
2015-11-18,Arson,Bank,True,2015,11
2021-12-18,Homicide,Bank,False,2021,12
2020-05-12,Arson,Park,False,2020,5
2023-07-20,Burglary,Home,False,2023,7
2019-03-19,Burglary,Gas Station,True,2019,3
2024-08-13,Vandalism,Apartment,False,2024,8
2019-11-12,Burglary,Gas Station,True,2019,11
2024-02-29,Arson,Bank,False,2024,2
2019-09-07,Fraud,Bank,False,2019,9
2019-05-20,Assault,Bank,True,2019,5
2015-10-13,Burglary,Highway,False,2015,10
2024-03-21,Assault,Bank,False,2024,3
2021-11-25,Burglary,Home,False,2021,11
2019-07-13,Robbery,Apartment,False,2019,7
2015-05-03,Burglary,Street,False,2015,5
2018-04-12,Burglary,Bank,False,2018,4
2024-04-20,Drug Possession,Home,True,2024,4
2018-09-27,Drug Possession,Gas Station,False,2018,9
2019-05-08,Drug Possession,Mall,False,2019,5
2023-06-30,Assault,Park,False,2023,6
2017-06-29,Drug Possession,School,True,2017,6
2018-12-25,Theft,School,False,2018,12
2022-03-16,Theft,Street,False,2022,3
2020-06-18,Theft,School,True,2020,6
2019-08-20,Burglary,Street,False,2019,8
2021-07-21,Homicide,Home,False,2021,7
2017-05-06,Drug Possession,Park,True,2017,5
2019-06-04,Assault,Gas Station,False,2019,6
2018-02-12,Vandalism,Highway,False,2018,2
2021-10-26,Robbery,Gas Station,False,2021,10
2018-02-23,Assault,Mall,True,2018,2
2024-02-12,Fraud,Gas Station,False,2024,2
2016-10-20,Robbery,Bar,False,2016,10
2023-10-07,Assault,Bank,False,2023,10
2021-10-27,Burglary,Home,False,2021,10
2022-10-07,Robbery,Bank,False,2022,10
2024-03-16,Robbery,Highway,True,2024,3
2017-01-10,Drug Possession,Street,True,2017,1
2018-07-15,Burglary,Street,True,2018,7
2021-01-14,Assault,Home,False,2021,1
2017-07-06,Theft,Bank,False,2017,7
2020-03-02,Homicide,Street,False,2020,3
2020-07-22,Burglary,Bank,True,2020,7
2015-10-02,Burglary,Mall,False,2015,10
2016-04-17,Vandalism,Gas Station,False,2016,4
2021-08-20,Vandalism,Home,True,2021,8
2019-05-05,Assault,Gas Station,False,2019,5
2022-10-03,Burglary,Gas Station,True,2022,10
2017-04-10,Homicide,Mall,True,2017,4
2015-05-04,Fraud,Bar,False,2015,5
2017-10-18,Drug Possession,Mall,False,2017,10
2016-02-02,Fraud,Home,False,2016,2
2019-11-26,Robbery,Mall,False,2019,11
2023-08-25,Theft,Mall,True,2023,8
2022-03-21,Drug Possession,Apartment,False,2022,3
2016-12-01,Assault,Bar,False,2016,12
2018-03-08,Homicide,Apartment,False,2018,3
2021-09-16,Arson,School,False,2021,9
2024-08-25,Arson,Highway,False,2024,8
2024-04-21,Vandalism,School,False,2024,4
2018-11-30,Vandalism,Bank,True,2018,11
2020-11-28,Theft,School,True,2020,11
2024-10-29,Drug Possession,Apartment,False,2024,10
2016-09-25,Vandalism,Bar,False,2016,9
2019-03-07,Burglary,Apartment,True,2019,3
2016-01-11,Drug Possession,Park,False,2016,1
2015-05-23,Drug Possession,Home,False,2015,5
2015-01-18,Fraud,Mall,False,2015,1
2018-07-08,Robbery,Bar,True,2018,7
2016-08-15,Theft,Mall,False,2016,8
2020-10-07,Vandalism,Mall,True,2020,10
2017-08-15,Robbery,Mall,True,2017,8
2016-09-11,Theft,Bank,False,2016,9
2023-07-04,Burglary,Highway,False,2023,7
2017-02-05,Burglary,Mall,True,2017,2
2019-07-03,Theft,Park,True,2019,7
2016-08-04,Theft,Highway,False,2016,8
2021-11-12,Vandalism,Gas Station,False,2021,11
2020-08-27,Robbery,Apartment,True,2020,8
2019-03-17,Arson,Home,False,2019,3
2022-07-07,Homicide,Gas Station,False,2022,7
2015-03-18,Assault,Park,True,2015,3
2018-05-24,Robbery,Bank,False,2018,5
2017-12-04,Fraud,Bank,False,2017,12
2019-06-10,Homicide,Home,True,2019,6
2019-01-17,Fraud,Park,False,2019,1
2021-10-14,Theft,School,False,2021,10
2019-02-13,Vandalism,Bank,False,2019,2
2024-01-25,Burglary,Apartment,True,2024,1
2015-12-21,Arson,Home,True,2015,12
2015-08-21,Drug Possession,Street,False,2015,8
2018-04-08,Drug Possession,Gas Station,True,2018,4
2017-10-18,Drug Possession,Street,True,2017,10
2022-06-23,Fraud,School,False,2022,6
2020-11-26,Burglary,Park,False,2020,11
2020-08-01,Theft,Gas Station,False,2020,8
2016-02-08,Assault,Home,False,2016,2
2023-11-20,Theft,Mall,True,2023,11
2018-11-06,Arson,Apartment,True,2018,11
2023-06-16,Arson,Park,False,2023,6
2022-04-12,Fraud,Gas Station,True,2022,4
2018-02-12,Homicide,Gas Station,False,2018,2
2017-12-09,Theft,School,False,2017,12
2015-07-18,Theft,Park,False,2015,7
2016-07-11,Robbery,Highway,False,2016,7
2023-11-02,Assault,Gas Station,True,2023,11
2019-06-03,Theft,Bar,False,2019,6
2022-10-14,Drug Possession,Apartment,False,2022,10
2024-07-16,Fraud,Gas Station,False,2024,7
2023-05-26,Arson,Street,False,2023,5
2017-11-17,Drug Possession,School,False,2017,11
2015-01-24,Robbery,Street,False,2015,1
2017-10-31,Burglary,Bank,False,2017,10
2024-04-29,Fraud,Home,False,2024,4
2022-10-08,Drug Possession,School,True,2022,10
2024-10-07,Drug Possession,Gas Station,False,2024,10
2016-12-18,Robbery,Street,False,2016,12
2019-07-22,Assault,Mall,False,2019,7
2021-05-23,Homicide,Bank,False,2021,5
2021-09-01,Homicide,Home,True,2021,9
2018-05-09,Vandalism,Park,True,2018,5
2023-10-28,Drug Possession,Apartment,False,2023,10
2016-07-25,Fraud,Apartment,False,2016,7
2023-02-21,Vandalism,Highway,False,2023,2
2017-11-14,Theft,Bar,False,2017,11
2024-07-15,Burglary,Park,False,2024,7
2019-08-20,Vandalism,Bar,True,2019,8
2020-07-28,Homicide,Bank,True,2020,7
2018-01-10,Drug Possession,Highway,False,2018,1
2023-04-13,Drug Possession,Street,False,2023,4
2016-09-01,Assault,School,False,2016,9
2023-05-17,Theft,Apartment,True,2023,5
2023-08-14,Vandalism,Mall,False,2023,8
2015-12-09,Drug Possession,Bank,False,2015,12
2024-06-01,Arson,Bank,False,2024,6
2019-07-03,Drug Possession,Gas Station,False,2019,7
2019-02-09,Arson,Mall,True,2019,2
2023-02-21,Drug Possession,Bar,False,2023,2
2024-01-26,Fraud,Bar,False,2024,1
2024-11-01,Theft,School,False,2024,11
2022-09-23,Assault,Apartment,False,2022,9
2016-11-25,Theft,Apartment,True,2016,11
2018-06-29,Fraud,Highway,False,2018,6
2015-11-16,Robbery,Gas Station,False,2015,11
2018-02-28,Burglary,Bank,False,2018,2
2020-11-22,Assault,School,False,2020,11
2023-11-19,Theft,Home,False,2023,11
2023-11-11,Drug Possession,Bar,False,2023,11
2019-05-26,Vandalism,Home,False,2019,5
2023-05-01,Homicide,School,True,2023,5
2017-06-07,Fraud,Highway,True,2017,6
2020-07-16,Burglary,Bank,False,2020,7
2015-01-15,Vandalism,Highway,False,2015,1
2020-11-16,Fraud,Bank,False,2020,11
2021-11-14,Arson,Home,False,2021,11
2015-08-09,Robbery,Mall,False,2015,8
2021-02-27,Assault,Bar,True,2021,2
2024-07-19,Drug Possession,Bar,False,2024,7
2019-08-15,Homicide,Bar,False,2019,8
2023-10-14,Fraud,School,False,2023,10
2024-05-12,Theft,Bank,False,2024,5
2020-09-15,Assault,Bar,True,2020,9
2024-09-01,Fraud,Street,False,2024,9
2020-03-29,Drug Possession,School,False,2020,3
2017-03-29,Homicide,Apartment,False,2017,3
2021-03-30,Burglary,Bar,False,2021,3
2021-06-17,Fraud,Highway,True,2021,6
2022-12-29,Vandalism,Gas Station,True,2022,12
2015-04-03,Vandalism,Bank,False,2015,4
2021-12-27,Theft,Bank,True,2021,12
2016-11-03,Arson,Home,False,2016,11
2015-03-15,Vandalism,School,True,2015,3
2016-10-21,Fraud,Highway,False,2016,10
2022-04-25,Arson,Home,True,2022,4
2020-07-18,Vandalism,Mall,False,2020,7
2021-11-04,Robbery,Street,False,2021,11
2021-01-17,Vandalism,Street,True,2021,1
2020-11-13,Homicide,Park,False,2020,11
2018-09-26,Vandalism,Park,False,2018,9
2021-05-12,Vandalism,School,False,2021,5
2022-12-05,Assault,Highway,False,2022,12
2019-10-02,Theft,Bank,False,2019,10
2022-09-28,Homicide,Apartment,False,2022,9
2023-02-20,Drug Possession,School,False,2023,2
2019-09-28,Assault,Bar,False,2019,9
2024-07-24,Arson,School,True,2024,7
2022-05-06,Homicide,Home,False,2022,5
2015-10-04,Assault,School,False,2015,10
2018-12-21,Drug Possession,Bar,False,2018,12
2018-10-03,Robbery,School,False,2018,10
2022-01-18,Homicide,Apartment,False,2022,1
2015-02-17,Homicide,Highway,False,2015,2
2017-05-21,Arson,Bar,False,2017,5
2023-10-03,Homicide,Mall,False,2023,10
2021-01-08,Theft,Park,False,2021,1
2017-11-29,Robbery,Bar,False,2017,11
2017-02-27,Robbery,Bank,False,2017,2
2016-01-20,Burglary,Bar,False,2016,1
2018-08-30,Robbery,Highway,False,2018,8
2016-12-24,Drug Possession,Park,False,2016,12
2022-07-05,Robbery,Street,False,2022,7
2015-12-17,Burglary,Home,True,2015,12
2021-11-18,Drug Possession,Street,False,2021,11
2015-12-12,Homicide,Bank,False,2015,12
2024-06-06,Assault,Apartment,True,2024,6
2017-05-18,Theft,Home,False,2017,5
2016-11-10,Assault,Gas Station,False,2016,11
2016-12-16,Assault,Highway,False,2016,12
2017-02-22,Robbery,Park,False,2017,2
2021-12-11,Assault,Bank,False,2021,12
2018-12-24,Arson,Bank,False,2018,12
2024-01-10,Theft,Apartment,False,2024,1
2016-09-07,Vandalism,School,False,2016,9
2020-01-07,Fraud,Street,True,2020,1
2019-11-26,Homicide,Highway,False,2019,11
2022-10-26,Robbery,Bar,True,2022,10
2017-02-19,Fraud,Street,False,2017,2
2024-09-17,Burglary,Gas Station,False,2024,9
2023-12-23,Arson,Home,True,2023,12
2019-05-28,Robbery,Home,False,2019,5
2015-06-18,Arson,Gas Station,False,2015,6
2015-06-27,Theft,Apartment,False,2015,6
2023-09-29,Assault,Highway,False,2023,9
2015-02-19,Burglary,Park,False,2015,2
2017-01-28,Vandalism,Apartment,True,2017,1
2016-12-03,Drug Possession,Gas Station,False,2016,12
2015-12-24,Burglary,Highway,False,2015,12
2021-06-04,Arson,Park,False,2021,6
2023-07-18,Assault,Park,False,2023,7
2023-04-06,Arson,Bar,False,2023,4
2017-05-11,Fraud,Mall,True,2017,5
2019-02-27,Vandalism,Bank,False,2019,2
2015-01-27,Vandalism,Apartment,False,2015,1
2021-03-15,Burglary,Gas Station,False,2021,3
2021-02-22,Fraud,Park,False,2021,2
2024-04-19,Vandalism,Home,False,2024,4
2015-08-29,Robbery,Park,False,2015,8
2020-01-26,Vandalism,School,False,2020,1
2017-05-26,Burglary,Bank,True,2017,5
2024-04-11,Burglary,Highway,False,2024,4
2017-06-24,Assault,Apartment,True,2017,6
2022-04-20,Vandalism,Mall,True,2022,4
2020-10-03,Arson,Park,False,2020,10
2020-05-04,Vandalism,School,False,2020,5
2024-11-19,Fraud,Apartment,True,2024,11
2018-07-01,Fraud,Bank,False,2018,7
2019-12-31,Drug Possession,Home,False,2019,12
2020-04-18,Robbery,Park,False,2020,4
2023-12-07,Burglary,Apartment,False,2023,12
2021-07-15,Theft,Park,True,2021,7
2016-02-20,Homicide,Park,False,2016,2
2019-12-30,Vandalism,Park,False,2019,12
2018-08-05,Homicide,Park,True,2018,8
2019-10-15,Burglary,Home,False,2019,10
2023-09-18,Robbery,Home,True,2023,9
2022-04-20,Assault,Park,False,2022,4
2021-05-23,Robbery,Gas Station,False,2021,5
2017-03-03,Theft,Apartment,False,2017,3
2023-07-24,Vandalism,Park,False,2023,7
2016-02-29,Drug Possession,Mall,True,2016,2
2016-12-20,Robbery,School,False,2016,12
2022-10-11,Assault,Bar,False,2022,10
2016-07-10,Burglary,Apartment,False,2016,7
2021-05-24,Homicide,Bar,False,2021,5
2023-04-18,Fraud,Street,False,2023,4
2022-08-24,Vandalism,Bar,False,2022,8
2016-06-14,Fraud,Bank,False,2016,6
2021-03-26,Fraud,Bar,True,2021,3
2020-01-08,Homicide,Mall,False,2020,1
2024-01-31,Drug Possession,School,False,2024,1
2023-12-04,Robbery,Highway,True,2023,12
2024-12-27,Homicide,Bar,False,2024,12
2018-09-20,Robbery,Apartment,False,2018,9
2024-06-10,Homicide,Park,False,2024,6
2022-06-26,Robbery,Apartment,False,2022,6
2015-05-21,Homicide,School,True,2015,5
2019-12-26,Fraud,Highway,False,2019,12
2019-06-25,Homicide,Mall,False,2019,6
2023-04-05,Drug Possession,Bar,False,2023,4
2015-04-30,Robbery,Mall,True,2015,4
2017-04-20,Burglary,Park,True,2017,4
2018-03-09,Robbery,Mall,False,2018,3
2016-10-30,Drug Possession,School,False,2016,10
2021-10-28,Fraud,Mall,True,2021,10
2023-10-12,Drug Possession,Highway,False,2023,10
2019-10-03,Vandalism,Apartment,False,2019,10
2023-10-18,Drug Possession,Home,False,2023,10
2019-08-17,Homicide,Gas Station,False,2019,8
2015-04-11,Burglary,Mall,False,2015,4
2016-05-06,Vandalism,Street,False,2016,5
2024-08-13,Theft,Mall,False,2024,8
2015-06-03,Arson,Apartment,False,2015,6
2015-02-15,Homicide,Home,False,2015,2
2020-08-27,Assault,Bar,False,2020,8
2023-03-18,Vandalism,Home,False,2023,3
2017-03-02,Burglary,Apartment,False,2017,3
2017-08-13,Burglary,Gas Station,False,2017,8
2020-08-10,Robbery,Highway,False,2020,8
2015-06-12,Drug Possession,Bank,True,2015,6
2021-04-06,Drug Possession,Mall,False,2021,4
2021-10-02,Fraud,Home,False,2021,10
2015-02-12,Burglary,Park,False,2015,2
2016-11-11,Vandalism,Street,False,2016,11
2016-09-02,Vandalism,Apartment,False,2016,9
2022-11-12,Assault,Home,True,2022,11
2016-07-14,Theft,Apartment,False,2016,7
2017-08-23,Vandalism,Home,True,2017,8
2023-11-07,Arson,Highway,False,2023,11
2017-09-17,Arson,Park,False,2017,9
2021-10-17,Assault,Bank,False,2021,10
2018-07-20,Fraud,Bar,True,2018,7
2022-10-16,Assault,Gas Station,False,2022,10
2022-12-12,Arson,Apartment,False,2022,12
2022-03-14,Homicide,Highway,False,2022,3
2016-03-26,Homicide,Mall,True,2016,3
2021-06-12,Vandalism,Apartment,False,2021,6
2018-05-25,Burglary,Street,False,2018,5
2022-07-26,Theft,Home,False,2022,7
2020-01-22,Arson,Gas Station,False,2020,1
2019-02-14,Theft,Gas Station,False,2019,2
2015-01-05,Assault,Mall,False,2015,1
2016-07-06,Assault,Apartment,False,2016,7
2021-12-31,Arson,Gas Station,False,2021,12
2016-10-10,Drug Possession,Mall,False,2016,10
2021-11-03,Vandalism,School,True,2021,11
2018-02-02,Assault,Park,True,2018,2
2022-01-10,Homicide,Apartment,False,2022,1
2015-02-13,Fraud,Home,True,2015,2
2018-09-03,Fraud,Home,True,2018,9
2024-11-25,Fraud,Street,True,2024,11
2024-01-17,Homicide,Gas Station,False,2024,1
2018-07-21,Arson,Street,False,2018,7
2024-02-20,Arson,Bar,True,2024,2
2017-07-02,Homicide,Park,False,2017,7
2017-04-01,Vandalism,Street,False,2017,4
2020-07-11,Vandalism,Gas Station,True,2020,7
2019-07-16,Assault,Highway,False,2019,7
2015-08-11,Robbery,Home,False,2015,8
2017-02-20,Homicide,Apartment,False,2017,2
2022-04-19,Assault,Park,False,2022,4
2018-11-12,Homicide,Apartment,True,2018,11
2022-02-18,Robbery,School,False,2022,2
2018-03-04,Robbery,Park,True,2018,3
2024-03-30,Theft,Street,False,2024,3
2015-05-24,Homicide,Apartment,True,2015,5
2016-11-08,Assault,Home,False,2016,11
2021-11-02,Vandalism,Mall,True,2021,11
2019-09-28,Burglary,Highway,True,2019,9
2019-01-09,Vandalism,Apartment,False,2019,1
2015-09-11,Drug Possession,Mall,True,2015,9
2015-10-09,Homicide,School,False,2015,10
2018-05-10,Arson,Home,False,2018,5
2016-10-30,Vandalism,Bar,False,2016,10
2022-05-27,Fraud,Apartment,False,2022,5
2015-07-31,Assault,Park,True,2015,7
2019-11-23,Burglary,Street,False,2019,11
2016-09-23,Theft,Highway,False,2016,9
2020-03-04,Burglary,Gas Station,False,2020,3
2018-02-13,Theft,Bar,True,2018,2
2024-05-17,Fraud,Home,False,2024,5
2019-04-03,Fraud,Bar,True,2019,4
2015-05-03,Robbery,Mall,True,2015,5
2017-04-17,Theft,Bar,False,2017,4
2023-08-24,Arson,Highway,False,2023,8
2021-01-05,Arson,Apartment,False,2021,1
2024-04-07,Fraud,Park,False,2024,4
2021-01-06,Robbery,School,False,2021,1
2016-04-25,Assault,Bar,False,2016,4
2018-12-04,Arson,Park,True,2018,12
2022-04-27,Drug Possession,Highway,False,2022,4
2021-12-18,Drug Possession,Bar,False,2021,12
2016-04-17,Robbery,Mall,True,2016,4
2023-04-04,Fraud,Gas Station,False,2023,4
2016-07-19,Arson,Apartment,False,2016,7
2020-10-31,Vandalism,Apartment,False,2020,10
2017-06-02,Arson,Park,True,2017,6
2021-09-23,Assault,Gas Station,False,2021,9
2024-08-09,Arson,Highway,False,2024,8
2017-05-10,Drug Possession,Street,False,2017,5
2015-09-09,Arson,Street,False,2015,9
2017-04-25,Homicide,Mall,False,2017,4
2018-04-20,Burglary,Bank,True,2018,4
2024-06-05,Burglary,School,False,2024,6
2024-07-14,Assault,Bar,False,2024,7
2024-06-12,Burglary,Bar,False,2024,6
2020-08-04,Homicide,Bar,False,2020,8
2019-11-09,Homicide,Apartment,True,2019,11
2015-07-07,Theft,Mall,False,2015,7
2018-05-24,Burglary,School,True,2018,5
2020-05-01,Robbery,Park,False,2020,5
2023-05-02,Theft,Home,False,2023,5
2017-03-14,Homicide,Street,False,2017,3
2023-07-23,Homicide,Home,False,2023,7
2017-09-09,Vandalism,School,False,2017,9
2024-10-21,Theft,Highway,False,2024,10
2016-08-16,Fraud,Bar,False,2016,8
2024-04-03,Drug Possession,Home,False,2024,4
2021-06-04,Assault,Apartment,True,2021,6
2021-12-01,Burglary,Mall,False,2021,12
2016-01-21,Theft,Gas Station,True,2016,1
2023-06-11,Fraud,Bar,False,2023,6
2019-08-08,Burglary,Gas Station,True,2019,8
2018-09-16,Arson,Bank,True,2018,9
2019-07-20,Robbery,Highway,True,2019,7
2023-06-10,Homicide,Apartment,False,2023,6
2024-10-03,Robbery,Mall,False,2024,10
2023-03-30,Theft,Mall,False,2023,3
2017-07-25,Fraud,Gas Station,False,2017,7
2017-05-17,Robbery,Home,False,2017,5
2016-12-15,Robbery,Home,False,2016,12
2016-09-13,Assault,School,True,2016,9
2018-06-15,Robbery,Bank,False,2018,6
2016-11-21,Fraud,Mall,False,2016,11
2020-05-16,Robbery,Bank,False,2020,5
2016-08-12,Theft,Apartment,False,2016,8
2020-09-02,Homicide,Gas Station,True,2020,9
2021-11-02,Drug Possession,Apartment,True,2021,11
2019-08-15,Theft,Mall,False,2019,8
2019-02-12,Burglary,Highway,True,2019,2
2019-09-16,Fraud,Highway,False,2019,9
2018-12-17,Robbery,Highway,False,2018,12
2016-07-23,Robbery,Bar,False,2016,7
2020-01-02,Assault,Street,False,2020,1
2015-05-25,Theft,Park,True,2015,5
2017-12-13,Drug Possession,Bar,False,2017,12
2018-09-22,Fraud,Highway,False,2018,9
2017-05-04,Fraud,Street,False,2017,5
2018-01-27,Assault,Home,False,2018,1
2018-11-09,Fraud,Apartment,True,2018,11
2023-07-16,Vandalism,Highway,False,2023,7
2020-08-08,Burglary,Bank,False,2020,8
2015-10-14,Burglary,Park,False,2015,10
2024-12-04,Fraud,Highway,False,2024,12
2015-10-30,Theft,Mall,False,2015,10
2021-12-18,Homicide,Bar,True,2021,12
2015-03-27,Vandalism,Bar,False,2015,3
2016-03-09,Burglary,Highway,False,2016,3
2016-06-17,Homicide,Street,False,2016,6
2024-01-01,Theft,Apartment,False,2024,1
2020-10-15,Assault,Park,False,2020,10
2019-11-23,Burglary,Apartment,False,2019,11
2021-09-08,Vandalism,Street,False,2021,9
2018-12-29,Burglary,Highway,True,2018,12
2024-06-13,Homicide,Bar,True,2024,6
2016-03-03,Homicide,Mall,True,2016,3
2023-12-24,Theft,Mall,False,2023,12
2020-03-21,Homicide,Mall,True,2020,3
2016-02-04,Theft,Highway,True,2016,2
2017-04-28,Assault,Home,True,2017,4
2017-04-03,Burglary,Gas Station,True,2017,4
2021-01-21,Burglary,Park,False,2021,1
